TIME,value
2016/10/29 3:47,0.75916
2016/10/29 3:48,0.74536
2016/10/29 4:00,0.76633
2016/10/29 4:01,0.75705
2016/10/29 4:02,0.75804
2016/10/29 4:03,0.77843
2016/10/29 4:15,0.76673
2016/10/29 4:16,0.7639
2016/10/29 4:17,0.75499
2016/10/29 4:18,0.77037
2016/10/29 4:30,0.76673
2016/10/29 4:31,0.75751
2016/10/29 4:32,0.75819
2016/10/29 4:33,0.77037
2016/10/29 4:45,0.75817
2016/10/29 4:46,0.75865
2016/10/29 4:47,0.75773
2016/10/29 4:48,0.76956
2016/10/29 5:00,0.75935
2016/10/29 5:01,0.75842
2016/10/29 5:02,0.75065
2016/10/29 5:03,0.75625
2016/10/29 5:15,0.75846
2016/10/29 5:16,0.75796
2016/10/29 5:17,0.75362
2016/10/29 5:18,0.74617
2016/10/29 5:30,0.75581
2016/10/29 5:31,0.75362
2016/10/29 5:32,0.75865
2016/10/29 5:33,0.74778
2016/10/29 5:45,0.75366
2016/10/29 5:46,0.75477
2016/10/29 5:47,0.75614
2016/10/29 5:48,0.75988
2016/10/29 6:00,0.75787
2016/10/29 6:01,0.74586
2016/10/29 6:02,0.75225
2016/10/29 6:03,0.7502
2016/10/29 6:15,0.74754
2016/10/29 6:16,0.74974
2016/10/29 6:17,0.74563
2016/10/29 6:18,0.7502
2016/10/29 6:30,0.75413
2016/10/29 6:31,0.74792
2016/10/29 6:32,0.74815
2016/10/29 6:33,0.75625
2016/10/29 6:45,0.74657
2016/10/29 6:46,0.74107
2016/10/29 6:47,0.75111
2016/10/29 6:48,0.75222
2016/10/29 7:00,0.74839
2016/10/29 7:01,0.74609
2016/10/29 7:02,0.74929
2016/10/29 7:03,0.74012
2016/10/29 7:15,0.74657
2016/10/29 7:16,0.74303
2016/10/29 7:17,0.74358
2016/10/29 7:18,0.75746
2016/10/29 7:30,0.74586
2016/10/29 7:31,0.73696
2016/10/29 7:32,0.73901
2016/10/29 7:33,0.7381
2016/10/29 7:45,0.74046
2016/10/29 7:46,0.73833
2016/10/29 7:47,0.73719
2016/10/29 7:48,0.72398
2016/10/29 8:00,0.73314
2016/10/29 8:01,0.73148
2016/10/29 8:02,0.73422
2016/10/29 8:03,0.7381
2016/10/29 8:15,0.73013
2016/10/29 8:16,0.73115
2016/10/29 8:17,0.73057
2016/10/29 8:18,0.7381
2016/10/29 8:30,0.72836
2016/10/29 8:31,0.73513
2016/10/29 8:32,0.73468
2016/10/29 8:33,0.72802
2016/10/29 8:45,0.72777
2016/10/29 8:46,0.72006
2016/10/29 8:47,0.72851
2016/10/29 8:48,0.72842
2016/10/29 9:00,0.72721
2016/10/29 9:01,0.72691
2016/10/29 9:02,0.7276
2016/10/29 9:03,0.71188
2016/10/29 9:15,0.72571
2016/10/29 9:16,0.72029
2016/10/29 9:17,0.72075
2016/10/29 9:18,0.73568
2016/10/29 9:30,0.72689
2016/10/29 9:31,0.72303
2016/10/29 9:32,0.72166
2016/10/29 9:33,0.71995
2016/10/29 9:45,0.71814
2016/10/29 9:46,0.71824
2016/10/29 9:47,0.71838
2016/10/29 9:48,0.72116
2016/10/29 10:00,0.72445
2016/10/29 10:01,0.72421
2016/10/29 10:02,0.72303
2016/10/29 10:03,0.72197
